file_name,track_name,artist,lyrics
share_video_7322494909624093995_.mp3,Hier Encore,Charles Aznavour,"[Paroles de ""Hier encore""]
[Couplet 1]
Hier encore, j'avais vingt ans
Je caressais le temps, et jouais de la vie
Comme on joue de l'amour, et je vivais la nuit
Sans compter sur mes jours, qui fuyaient dans le temps
J'ai fait tant de projets, qui sont restés en l'air
J'ai fondé tant d'espoirs, qui se sont envolés
Que je reste perdu, ne sachant où aller
Les yeux cherchant le ciel, mais le cœur mis en terre
[Couplet 2]
Hier encore, j'avais vingt ans
Je gaspillais le temps, en croyant l'arrêter
Et pour le retenir, même le devancer
Je n'ai fait que courir, et me suis essoufflé
Ignorant le passé, conjuguant au futur
Je précédais de moi toute conversation
Et donnais mon avis, que je voulais le bon
Pour critiquer le monde, avec désinvolture
[Couplet 3]
Hier encore, j'avais vingt ans
Mais j'ai perdu mon temps à faire des folies
Qui ne me laissent au fond rien de vraiment précis
Que quelques rides au front, et la peur de l'ennui
Car mes amours sont mortes, avant que d'exister
Mes amis sont partis, et ne reviendront pas
Par ma faute j'ai fait le vide autour de moi
Et j'ai gâché ma vie, et mes jeunes années"
share_video_7339269183902960928_.mp3,Funny,Gold-Tiger,This song is an instrumental
share_video_7333187619150515458_.mp3,Karma (Sped up - Reverb) [Remix],ROSE BEAT,"[Verse 1]
You're talking shit for the hell of it
Addicted to betrayal, but you're relevant
You're terrified to look down
'Cause if you dare, you'll see the glare
Of everyone you burned just to get there
It's coming back around
[Pre-Chorus]
And I keep my side of the street clean
You wouldn't know what I mean
[Chorus]
'Cause karma is my boyfriend
Karma is a god
Karma is the breeze in my hair on the weekend
Karma's a relaxing thought
Aren't you envious that for you it's not?
Sweet like honey, karma is a cat
Purring in my lap 'cause it loves me
Flexing like a goddamn acrobat
Me and karma vibe like that
[Verse 2]
Spiderboy, king of thieves
Weave your little webs of opacity
My pennies made your crown
Trick me once, trick me twice
Don't you know that cash ain't the only price?
It's coming back around"
share_video_7318111472108834080_.mp3,Maneater,Nelly Furtado,"[Intro: Timbaland]
Take it back, take it back, take it back
Oh-oh-oh-ah-oh
Oh-ah-oh-oh-oh-ah
[Verse 1: Nelly Furtado &
Timbaland
]
Everybody look at me, me (
Oh
)
I walk in the door, you start screaming (
Oh
)
Come on, everybody, what you here for? (
Oh
)
Move your body around like a nympho (
Oh
)
Everybody get your necks to crack around (
Oh
)
All you crazy people, come on, jump around (
Oh
)
I wanna see you all on your knees, knees (
Oh
)
You either wanna be with me, or be me (
Come on, now
)
[Chorus: Nelly Furtado]
Maneater, make you work hard
Make you spend hard, make you want all of her love
She's a maneater, make you buy cars
Make you cut cards, make you fall real hard in love
She's a maneater, make you work hard
Make you spend hard, make you want all of her love
She's a maneater, make you buy cars
Make you cut cards,
wish you never ever met her at all
[Verse 2: Nelly Furtado &
Timbaland
]
And when she walks, she walks with passion (
Oh
)
When she talks, she talks like she can handle it (
Oh
)
When she asks for somethin', boy, she means it (
Oh
)
Even if you never ever seen it (
Oh
)
Everybody get your necks to crack around (
Oh
)
All you crazy people, come on, jump around (
Oh
)
You doin' anything to keep her by your side (
Oh
)
Because, she said she love you, love you long time (
Come on, now
)"
share_video_7338597910310898974_.mp3,Happy (Tik Tok Edit) [Remix],EDITKINGS,"[Produced by Pharrell Williams]
[Verse 1]
It might seem crazy what I'm 'bout to say
Sunshine she's here, you can take a break
I'm a hot air balloon that could go to space
With the air, like I don't care, baby, by the way, huh
[Chorus]
(Because I'm happy)
Clap along if you feel like a room without a roof
(Because I'm happy)
Clap along if you feel like happiness is the truth
(Because I'm happy)
Clap along if you know what happiness is to you
(Because I'm happy)
Clap along if you feel like that's what you wanna do
[Verse 2]
Here come bad news, talking this and that (Yeah!)
Well, give me all you got, don't hold it back (Yeah!)
Well, I should probably warn ya, I'll be just fine (Yeah!)
No offense to you, don’t waste your time, here's why
[Chorus]
(Because I'm happy)
Clap along if you feel like a room without a roof
(Because I'm happy)
Clap along if you feel like happiness is the truth
(Because I'm happy)
Clap along if you know what happiness is to you
(Because I'm happy)
Clap along if you feel like that's what you wanna do (Hey Come On Uh,)"
share_video_7343347344722709806_.mp3,Olivia Rodrigo,Omar Mosseri,This song is an instrumental
share_video_7320382240905497887_.mp3,Just Can't Get Enough,Nathan Smart,"Boy I think about it every night and day
I'm addicted wanna jump inside your love
I wouldn't wanna have it any other way
I'm addicted and I just can't get enough
I just can't get enough
I just can't get enough
I just can't get enough
I just can't get enough
Honey got a sexy all steamin'
She givin' hotness a new meanin'
Perfection mama you gleamin'
Inception you got a brother dreamin', dreamin'
Damn baby I'm feignin'
I'm tryna holler at you, I'm screamin'
Let me love you down this evenin'
Love you love you ya you know you are my demon
Girl we could form a team and
I could be the king you could be the queen and
My mind's dirty and it don't need cleanin'
I love you long time so you know the meanin'
Oh baby I can't come down so please come help me out
You got me feelin' high and I can't step off the cloud
And I just can't get enough
Boy I think about it every night and day
I'm addicted wanna drown inside your love
I wouldn't wanna have it any other way
I'm addicted and I just can't get enough
I just can't get enough
I just can't get enough
I just can't get enough
I just can't get enough
Honey got me runnin like I'm Flo Joe
Signs her name on my heart with an X-O
Love's so sweet got me vexed oh
I wanna wish it right back like presto, yes
Meantime I wait for the next time
She come around 'fore I toast to the best time
We L-O-L back and forth on the text line
She got me fishin' for her love I confess I'm
Somethin' 'bout her smile and that combo
Got me high and I ain't comin' down yo
My heart's pumpin' out louder than electro
She got me feelin' like Mr. Roboto
Oh baby I can't come down so please come help me out
You got me feelin' high and I can't step off the cloud
And I just can't get enough
Boy I think about it every night and day
I'm addicted, wanna drown inside your love
I wouldn't wanna have it any other way
I'm addicted and I just can't get enough
This has been a switch up
Switch up, switch up
I just can't not
Sunk in your bed rock
Caught up in your love shock
Knocked out by your cold shot
I'm stuck in your head li-
Switch up
Can't get out won't quit
Makin' me feign, give it to me
I want it all, know what I mean
Your love is a dose of ecstasy
Switch up
Addicted I can't get away from you
Afflicted, I need it, I miss it it
Switch up
I want your lovin' right next to me
And I can't erase ya out of my memory
I just can't
Switch up"
share_video_7321747840512937248_.mp3,Just Dance (feat. Colby O'Donis),Lady Gaga,"[Intro: Lady Gaga &
Akon
]
Truth!
RedOne
Konvict
Gaga (
Oh-oh, eh
)
[Verse 1: Lady Gaga &
Akon
]
I've had a little bit too much, much
(Oh, oh, oh-oh)
All of the people start to rush (Start to rush by)
A dizzy twister dance
, can't find my drink or man
Where are my keys? I lost my phone, phone
(Oh, oh, oh-oh)
[Pre-Chorus: Lady Gaga]
What's goin' on, on the floor?
I love this record, baby,
but I can't see straight anymore
Keep it cool, what's the name of this club?
I can't remember, but it's alright, a-alright
[Chorus: Lady Gaga]
Just dance
Gonna be okay, da-da-doo-doot-n
Just dance
Spin that record, babe, da-da-doo-doot-n
Just dance
Gonna be okay
Da-da-da-dance, dance, dance
Just, j-j-just dance"
share_video_7325472993465994529_.mp3,n.h.i.e.,21 Savage & Doja Cat,"[Intro: Doja Cat]
Ahem (Yeah, yeah)
Yeah, yeah (Yeah, yeah, yeah, sheesh)
[Chorus: 21 Savage &
Doja Cat
]
That ain't something I would do (
That ain't something, that ain't something
)
Hell nah, let you slide like it's cool (
That ain't something, that ain't
)
Nigga, hell nah, fake the truth (
Yeah, yeah
)
Play by rules (
Yeah, yeah
)
Play with you (
Yeah, yeah
)
That ain't something I would do
[Verse 1: 21 Savage]
I'm havin' plaques on plaques (Okay)
You niggas' streams ain't that (Okay)
I done seen a hater get whacked (Okay)
Hit him nine times, he a cat (Okay)
I grew up on the East, no cap (Okay)
Green Card, green tips in the strap
(Okay)
Keep talkin' 'bout where I was born (Okay)
Likе a nigga wanna still get clapped (Okay)
She sit on thе wood, no splinter (Facts)
New money like I got a printer
(Facts)
I ain't buyin' these bitches, I rent 'em (Facts)
These porcelain teeth, they not dentures (Facts)
Big VVS stones and they twinkle
(21)
I'm at Waffle House rollin' up Sprinkle
(21)
Let her ex call her phone 'til he wrinkle (21)
I'll pop at his ass, he a pimple"
share_video_7311039322520636715_.mp3,You'll Always Find Your Way Back Home,Ханна Монтана,"[Intro]
Woo!
[Verse 1]
You wake up
It’s raining and it’s Monday
Looks like one of those rough days
Time’s up
You’re late again, so get out the door (Out the door)
Sometimes you feel like running
Find a whole new life and jump in
Let go, get up and hit the dance-floor
[Pre-Chorus 1]
But when the lights go down, it’s the ending of the show (Show)
And you’re feeling like you got nowhere to go
Don’t you know...
[Chorus]
You can change your hair and you can change your clothes
You can change your mind, that’s just the way it goes
You can say ""goodbye,"" and you can say ""hello""
But you’ll always find your way back home
You can change your style, you can change your jeans
You can learn to fly and you can chase your dreams
You can laugh and cry, but everybody knows
You’ll always find your way back home"
share_video_7339524005071736110_.mp3,Wop (Official Version),J. Dash,"[Intro]
Uh-oh, uh-oh (
J. Dash
)
Uh-oh, uh-oh
[Chorus]
I made a little bit of money (I made a little bit of money)
I paid my bills (I paid my bills)
I paid this cover (I paid this cover)
I ain't finna stand still (I ain't finna stand still), 'cause now I'm finna
Wop, wop, wop, wop
Wop, wop, wop, now let me see you
Wop, wa-wa-wa-wop, wop, wa-wa-wa-wop (Yeah)
Wop, wa-wa-wa-wop, wop, wa-wa-wa-wop (Ayy)
[Verse 1]
Wop if you love me, get lost if you don't
Look at the reaction when I hit 'em with the funk
Got Fleezy in the back, got Chello in the front
Listen to the record, boy, I got what you want
Get so fly 'cause the club on jump
Got hits like the 'woofers beatin' the back of the trunk
Ladies take it back, throw back the donk
Bend at the waist, lean to the front
Now bounce your body to the beat just a little bit
Pause, shuffle yo' feet just a little bit
Ain't nobody here wop better than me
Purple flag to the left, who better than me?
I got a all-star squad, who better than me?
Man, listen to the beat, who better than me?
I paid to get in, so I ain't finna chill
And my week been way too long to stand still"
share_video_7334070786291961118_.mp3,Praise Jah In the Moonlight,YG Marley,"[Intro: Bob Marley]
They say the sun shines for all
But in some people world, it never shine at all
[Chorus: YG Marley]
These roads of flames are catching on fire
Ah, ah, ah, ah-ah-ah
Showed you I loved you, you called me a liar
Oh, no-no, no, no, no
[Verse 1: YG Marley]
Baby, tell me where you gone, gone, gone?
I've been fiendin' for your love so long
We can praise Jah in the moonlight
Baby, if you with me, better do right
And I've been gone too long
And I'm hoping that you sing my songs (Sing my songs)
I've been on this road for way too long
I've been hoping that we all get along
[Chorus: YG Marley]
These roads of flames are catching on fire
Ah, ah, ah, ah-ah-ah
Showed you I loved you, you called me a liar
[Verse 2: YG Marley]
Give Jah the thanks and praises
I've been on my own, own, own
But we ain't never left alone, 'lone, 'lone
And if I'm tellin' you the feeling is wrong
Relax a little, friend, this won't take too long
And when you're feeling alone
You can call my phone
Is there a better way to go?
Teach them something before they lose their soul
Oh, no-no, no, freedom is the road
Oh, no-no, no, coming in from the cold
Tell them not to sell it, it's worth more than gold
And guiltiness will catch them in the end
Oh yeah, oh yeah
They'll try to manipulate you through your pockets
Ah, ah, ah, ah-ah-ah
Now you're gonna bring the funk with the optic, with the vision
Ah, ah, ah, ah-ah-ah
Trying to control your soul and take control (Oh, no-no, no)
Ah, ah, ah, ah-ah-ah
No we don't play that game right here to win power
Ah, ah, ah, ah-ah-ah"
share_video_7317043991944596782_.mp3,"Poor Unfortunate Souls (From ""the Little Mermaid"")",Geek Music,"[URSULA, spoken]
The only way to get what you want is to become a human yourself.
[ARIEL, spoken]
Can you do that?
[URSULA, spoken]
My dear, sweet child. That's what I do. It's what I live for. To help unfortunate merfolk, like yourself. Poor souls with no one else to turn to.
(sung)
I admit that, in the past, I've been a nasty
They weren't kidding when they called me, well, a
witch
But you'll find that nowadays
I've mended all my ways
Repented, seen the light, and made a switch
(spoken)
True? Yes.
(sung)
And I fortunately know a little magic
It's a talent that I always have possessed
And here lately,
please don't laugh
I use it on behalf of the miserable, lonely, and depressed
(spoken)
Pathetic."
share_video_7279103974467308842_.mp3,Epiphany (I'm Leaving) [Jersey Club Remix],Chrisette Michele,"[Intro:]
Yep...
Uh Huh
And then it comes to me, like an epiphany
(It's over, over
Yeah, It's over, over)
[Verse 1:]
Second night in a row
You didn't come home
I'm watching my phone
Waiting for it to ring (ring, ring)
Sitting in the house
On the couch with the TV on
All night, all alone
Every time, same old thing
[Chorus:]
So I think I'm just about over being your girlfriend (girlfriend)
I'm leaving (leaving), I'm leaving
No more wondering what you've been doing
Where you been sleeping
(It's over) I'm leaving
(It's over) I'm leaving
(Yeah, yeah, yeah)"
share_video_7319690440423361834_.mp3,Queen Of Disaster,Lana Del Rey,"[Verse 1]
What you do to me is indescribable
Got me sparkling just like an emerald
Set my soul on fire and make me wild
Like the deep blue sea
No other boy ever made me feel beautiful
When I'm in your arms, feel like I have it all
Is it your tattoos or golden grill
That makes me feel this way?
[Chorus]
Got me spinnin' like a ballerina
Feelin' gangsta every time I see ya
You're the king and, baby, I'm the queen of
Disaster, disaster
Got me spinnin' like a ballerina
You're the bad boy that I always dreamed of
You're the king and, baby, I'm the queen of
Disaster, disaster
[Verse 2]
Got mascara thick, I get emotional
You know, I was more than just a party girl
Isn't hard to see what's going on
I'm so far gone (Mmm, so far gone)
When I saw your face, it was incredible
Painted on my soul, it was indelible ('Cause you're the one)
Let's celebrate our twisted fate
We're the broken ones"
